valore,PRO_COM_T
322760.3332519531,014013
321943.4556274414,042038
321556.822265625,049021
321438.5849609375,005052
321423.5,016119
321362.0,005084
320848.84130859375,066052
320398.69287109375,013009
320319.0791015625,058077
320228.78521728516,111057
319602.0485839844,018168
319484.443359375,001144
319341.556640625,095080
319274.890625,096081
319252.0,005004
319026.2138671875,021020
318853.5383300781,019030
318828.9111328125,061061
318777.0,022213
318775.0,022189
318759.76025390625,021080
318709.81640625,064113
318535.0,021052
318321.47265625,095022
318289.3828125,006099
318097.109375,022113
317343.388671875,015055
316969.3798828125,020024
316813.44677734375,013022
316265.701171875,016049
315941.13232421875,004044
315468.8916015625,008057
315265.70962524414,042024
315236.060546875,004063
315053.53515625,006072
314955.0,022106
314948.701171875,019096
314352.0,090073
314325.94982910156,006140
314266.0,019091
313839.93270874023,068034
313402.6164550781,019004
312869.0771484375,001019
312682.90234375,006108
312548.91162109375,016098
312362.7890625,090038
312063.5749511719,111015
311882.3305053711,052027
311702.5625,021116
311675.5,033025
311620.61279296875,004038
311135.3984375,002126
311038.9384765625,014038
310876.3052368164,014029
310598.765625,098023
310458.0,004085
310412.529296875,085011
310386.68505859375,001073
310329.3828125,007028
310205.6572265625,022233
310156.0,096013
310079.65380859375,001030
309971.0,010044
309574.2197265625,001245
308861.90234375,006186
308505.22229003906,049003
308458.57177734375,066059
307618.23046875,091004
307077.4326171875,013045
307022.1015625,018008
306313.33203125,009066
305993.212890625,010063
305987.5400390625,058094
305859.55859375,096064
305530.0,004023
305383.0,022157
304494.3200683594,012031
304430.4289550781,019063
304353.05859375,018106
303898.0,029028
303807.62548828125,013025
303802.974609375,017016
303711.05859375,018186
303450.330078125,091064
303410.6123046875,001234
303098.48046875,108013
303080.009765625,095078
302962.77099609375,066024
302427.0,001239
302414.19921875,007031
302275.53564453125,044044
302103.31103515625,097063
301738.8828125,006155
301407.666015625,006126
301208.8125,012023
300395.0,012064
300224.0,001241
300101.625,024106
300083.3332519531,041040
300000.0,005093
299915.80078125,029024
299887.875,004172
299534.482421875,017178
299522.328125,005060
299460.0,005049
299417.0,003146
299369.3828125,006120
299331.0751953125,001200
298912.271484375,023034
298763.421875,007025
298737.767578125,006170
298731.66943359375,009009
298248.25,012038
297858.6164550781,019028
297601.0888671875,021112
297019.52197265625,013134
296875.33203125,009059
296875.05859375,018178
296717.90234375,006183
296343.44677734375,013197
296324.0,022090
295851.22265625,058089
295613.79296875,012029
295346.4921875,004137
295319.17138671875,066106
295301.9697265625,018190
295130.609375,090061
295116.5302734375,030109
294968.6164550781,019014
294959.44140625,022238
294751.02490234375,066065
294682.65625,022251
294665.2099609375,103070
294571.26904296875,008026
294407.2541503906,019043
293798.26171875,089020
293540.3330078125,028006
293465.6007080078,016057
293297.13671875,017180
293170.6015625,022177
293062.900390625,007060
293006.25,071032
292996.2841796875,001111
292594.03125,091041
292242.7373046875,109027
292184.93701171875,016197
292175.08203125,083018
292147.0,005016
292041.0,005087
292033.080078125,064085
291944.9892578125,037026
291813.32049560547,001311
291445.52197265625,013013
291392.77734375,098038
291378.78125,014074
291349.0,004010
290969.51318359375,001004
290897.0,012014
290650.0771484375,001286
290448.498046875,066061
290264.6318359375,013131
290214.41317749023,005007
290139.4602050781,019027
290043.109375,083045
289951.484375,057034
289116.0,012054
289103.0,022138
289000.0,005008
288897.32049560547,001031
288348.68310546875,006059
287846.8201904297,025050
287647.6337890625,005109
287432.4304199219,025011
287066.55078125,013083
286943.013671875,006082
286684.0,005095
286427.0,025025
286394.2504272461,052008
286351.767578125,006152
286221.0,003104
286083.7197265625,016085
285903.97216796875,009050
285743.1796875,022160
285545.0810546875,001049
285243.65625,095083
285150.24615478516,095029
285106.52197265625,013170
285000.0,097066
284993.17236328125,009014
284873.11328125,018092
284484.443359375,001158
284467.0,025043
284168.0,093046
283896.0,011006
283574.9412841797,103062
283432.8154296875,055009
283365.00390625,030047
283350.9155731201,003037
282799.091796875,005085
282797.767578125,006100
281979.5390625,022237
281966.0,091097
281736.95849609375,066045
281307.888671875,003095
281257.0,022216
281203.556640625,097039
280996.14453125,098003
280666.6666870117,103038
280640.65625,095084
280531.23046875,091007
280371.80859375,071002
280127.0,006105
280084.5703125,022202
279526.6318359375,013068
279375.2421875,006065
279320.1435546875,042012
279109.90234375,006058
279004.2841796875,001226
278858.078125,007030
278633.12939453125,066001
278062.0,005024
278009.0771484375,001279
277940.25,012071
277897.0,012059
277835.666015625,016237
277768.810546875,012141
277427.0,012069
277426.8603515625,012104
277349.0,111049
277168.666015625,016159
277142.384765625,095088
277120.00390625,018181
277103.83984375,002003
276826.4375,013107
276326.0,022143
276158.4248046875,098020
275857.3603515625,103010
275831.0,029019
275697.08984375,005119
275438.6015625,019101
275368.0791015625,058051
275299.078125,090060
275149.572265625,111085
274623.0,022025
274386.3444824219,091019
274348.0,096030
274269.6337890625,004194
274256.6015625,030089
274227.57421875,043010
274193.32666015625,070054
274057.3125,095031
273977.0,007017
273871.0458984375,111024
273650.0771484375,001133
273507.97216796875,009048
273437.0,012043
273199.0,007062
273034.025390625,095076
273024.900390625,025049
273003.2734375,103078
272991.48046875,006102
272505.0,068029
272427.0,103066
272312.19482421875,006050
272102.1094055176,079002
272021.640625,007014
272019.52197265625,013217
271650.0,111008
271530.0,022089
271510.0,094048
271427.0,014047
271402.955078125,073017
271343.44677734375,013059
270803.52197265625,013139
270647.990234375,021102
270520.763671875,065103
269515.888671875,003114
269472.4787597656,013147
269130.82470703125,070060
269068.1572265625,005036
268798.11328125,018108
268624.1181640625,030039
268578.978515625,095002
268485.4814453125,028043
268321.47265625,095028
268027.08642578125,066054
268015.888671875,003045
267404.740234375,001037
266624.96875,007010
266530.0,022159
266404.0,022241
265850.0,007059
265608.818359375,014041
265450.3466796875,109032
265239.1484375,021034
265092.09686279297,001261
265033.572265625,096056
264897.1015625,084008
264649.55859375,018079
264185.05859375,018144
263633.29736328125,053027
263614.0,005104
263614.0,005079
263497.0,004054
263003.3515625,007038
262996.2907714844,001256
262670.8515625,096054
262642.0,002066
262427.0,029010
262321.0,103056
262319.3828125,006004
261796.94921875,007039
261427.0,005092
261427.0,025067
261427.0,005046
261427.0,078071
261427.0,004069
261427.0,025062
261427.0,025017
261427.0,006142
261423.26953125,004154
261299.49243164062,019047
261259.76171875,007016
260744.28564453125,012057
260656.5810546875,111026
260531.49243164062,019105
260486.39208984375,015112
260185.666015625,016109
259996.66668701172,103032
259857.388671875,021009
259807.00390625,022164
259557.13818359375,066105
259386.3701171875,011032
259183.30859375,021003
259096.69287109375,013121
259025.0,103045
259004.2841796875,001306
258968.59521484375,012089
258840.990234375,005044
258537.2626953125,006010
258452.8701171875,002065
258436.015625,009035
258252.0,096008
258008.75390625,098005
257576.49243164062,019011
257427.0,002147
257357.216796875,014064
257312.62548828125,013111
257297.703125,022048
257237.9609375,001080
256780.72314453125,052023
256360.240234375,095086
256340.888671875,003140
256263.13232421875,004173
256206.25,012093
256003.0791015625,058076
255772.91557312012,003083
255644.0,030075
255546.0458984375,111005
254956.3203125,042020
254836.0,002102
254500.0009765625,016122
254242.2109375,044073
254199.11328125,018043
253932.41333007812,019007
253807.09326171875,018012
253567.3984375,016208
253112.2001953125,004011
252955.75,091057
252924.767578125,006028
252850.0771484375,021005
252831.11328125,018134
252722.630859375,096065
252300.80078125,030085
252287.0,007032
252060.5,093049
252034.00341796875,018014
251198.0,103024
251176.978515625,095051
251176.978515625,095055
251165.55078125,007051
251148.91557312012,003041
250986.11328125,018185
250961.62548828125,013204
250531.0,025023
250354.62548828125,013085
250115.90234375,006040
250019.52197265625,013006
250019.52197265625,013192
250000.0,096034
250000.0,096078
249752.0,096066
249460.65380859375,001061
249220.0390625,004221
248870.0,018132
248544.3447265625,001122
247921.5390625,007011
247713.306640625,082026
247604.90234375,006086
247427.0,002041
247427.0,002091
247427.0,005032
247427.0,004229
247427.0,096032
247427.0,012101
247427.0,002093
247427.0,005057
247427.0,091042
247427.0,005048
247427.0,005027
247427.0,005072
247427.0,071034
247427.0,012066
247427.0,004199
247427.0,002047
247304.5390625,006091
247165.03125,096025
247002.00048828125,066067
246964.0,002096
246767.5,012110
246588.3125,096031
246359.44140625,004175
246052.31103515625,097035
245690.1796875,003103
245474.05859375,018065
245427.0,003144
245260.689453125,020060
245025.90234375,006124
244288.90234375,006096
243427.0,012020
242696.05859375,018062
242564.85493469238,009039
242500.0,096014
242394.0,095082
241618.0,025035
241457.0771484375,021043
241427.0,025032
240897.66796875,017097
240869.1484375,041041
239809.859375,018030
238900.05859375,018044
238855.0,022165
238314.0,029007
237535.4296875,022021
237081.26171875,007015
236280.05004882812,093047
236032.1943359375,101006
235950.35546875,098012
235824.53125,006013
235701.14205932617,030105
235700.0,016106
235446.0,002035
235395.0,083047
235097.83923339844,012102
234896.11328125,018011
232559.125,022222
232277.0,098008
232015.888671875,003044
231948.2421875,005061
231572.6796875,031020
230853.81201171875,006071
229930.646484375,010050
229254.11328125,018163
229051.6826171875,031022
228711.5986328125,097064
228626.0,028070
228599.1484375,021109
228019.52197265625,013195
227939.86010742188,032004
226427.0,007041
226385.9541015625,048031
225619.0,093001
225527.6318359375,013055
225011.5126953125,006107
225000.0,005120
224994.978515625,095064
224834.98046875,022083
224358.232421875,077007
224103.0,022015
224000.0,093002
222962.0,019115
222827.0,103009
222606.0,091100
222262.0,029042
221931.0,006019
221778.66455078125,031014
220983.4598388672,016032
220588.888671875,003012
220024.03955078125,012074
220000.0,093011
219752.0,096083
219318.0,064112
219097.5,022059
217783.55859375,022040
217777.1474609375,016249
217682.90234375,006032
217427.0,103044
217156.30078125,021053
216969.79638671875,013184
216825.80078125,013106
216644.177734375,003047
215987.080078125,004230
215659.92358398438,007006
215176.69287109375,013153
215072.53125,001147
214698.0,005023
214555.658203125,018112
214416.14990234375,025010
214100.0,031013
214000.0,005074
214000.0,111102
213393.0,001032
213347.8466796875,021118
213340.25048828125,066034
212960.2138671875,005056
212774.87890625,095032
211811.91557312012,003018
211577.2841796875,001227
211429.771484375,057019
211427.0,079024
211427.0,084043
211232.3115234375,031024
211232.3095703125,016026
210708.94140625,103052
210565.50390625,006117
210509.62109375,005001
210165.42724609375,023079
210000.0,004111
210000.0,005098
210000.0,030128
209954.3984375,022109
209676.0625,018157
209570.615234375,018191
209000.0,004250
208677.5078125,004231
208334.0849609375,016145
208183.75,091104
208135.94140625,103054
208000.0,005006
207936.0,103001
207498.4287109375,033034
207287.0,005003
207272.0,022232
207059.615234375,010022
206303.3037109375,061001
205920.484375,057043
205855.0,098033
205732.0,006141
205586.0,030052
205462.7470703125,093016
205063.0771484375,021014
204926.7109375,030005
204317.28564453125,012143
203855.0,022060
203742.0,046031
202927.0,013218
202187.0,093026
201546.0458984375,111053
201476.7041015625,008051
201283.9541015625,005089
201176.978515625,095007
200853.0,012037
200666.66668701172,103043
200000.0,002031
200000.0,096006
200000.0,005116
200000.0,094018
200000.0,032002
200000.0,012099
200000.0,004216
200000.0,096003
200000.0,096005
200000.0,004020
200000.0,012010
200000.0,103021
200000.0,030015
200000.0,096042
200000.0,002082
200000.0,002032
200000.0,002030
199999.0,003164
199979.328125,096024
199800.0,022130
199571.25,093020
199566.8984375,096043
199346.1015625,096067
199025.0,022231
198251.4453125,091040
197599.34912109375,103067
197478.978515625,095068
197349.0,012080
195593.3125,095011
195155.05859375,018045
194343.68786621094,111006
192476.0010986328,049013
191585.203125,022254
191349.0,012103
191018.64111328125,066062
190000.0,096072
189426.05810546875,004110
188884.1700439453,111081
188060.9541015625,005030
187093.763671875,004091
186972.0,001273
186350.8681640625,001188
186080.97216796875,009032
185231.13232421875,004183
184699.76953125,096033
184460.66668701172,103004
183752.0,003023
182440.11328125,018111
182305.41796875,018003
181561.828125,022196
181552.28125,042033
181204.05859375,018136
181044.35546875,098039
178812.619140625,093030
178235.203125,048045
177897.0,030058
177801.0,111052
176067.7198486328,031003
